"Benchmark","Routing","Selection","Data Packet Injection Rate","ACO Selection Alpha","Reinforcement Factor","Algorithm","Max Cycles","Simulation Time (Seconds)","Throughput","Average Packet Delay","Payload Throughput","Average Payload Packet Delay"
"blackscholes","XY","Random","0.1","0.5","0.05","XY+Random","1000","0.043535183","0.001453125","52.82795698924731","0.001453125","52.82795698924731"
"blackscholes","OddEven","BufferLevel","0.1","0.5","0.05","OddEven+BufferLevel","1000","0.045920823","0.00159375","53.088235294117645","0.00159375","53.088235294117645"
"blackscholes","OddEven","ACO","0.1","0.3","0.0005","OddEven+ACO(0.3, 0.0005)","1000","0.058651487","0.002109375","48.303703703703704","0.001609375","53.029126213592235"
"blackscholes","OddEven","ACO","0.1","0.3","0.002","OddEven+ACO(0.3, 0.002)","1000","0.077999713","0.002109375","48.303703703703704","0.001609375","53.029126213592235"
"blackscholes","OddEven","ACO","0.1","0.3","0.008","OddEven+ACO(0.3, 0.008)","1000","0.102729812","0.002109375","48.303703703703704","0.001609375","53.029126213592235"
"blackscholes","OddEven","ACO","0.1","0.3","0.032","OddEven+ACO(0.3, 0.032)","1000","0.070978966","0.002109375","48.303703703703704","0.001609375","53.029126213592235"
"blackscholes","OddEven","ACO","0.1","0.4","0.0005","OddEven+ACO(0.4, 0.0005)","1000","0.057256936","0.002109375","48.303703703703704","0.001609375","53.029126213592235"
"blackscholes","OddEven","ACO","0.1","0.4","0.002","OddEven+ACO(0.4, 0.002)","1000","0.055494952","0.002109375","48.303703703703704","0.001609375","53.029126213592235"
"blackscholes","OddEven","ACO","0.1","0.4","0.008","OddEven+ACO(0.4, 0.008)","1000","0.078594065","0.002109375","48.303703703703704","0.001609375","53.029126213592235"
"blackscholes","OddEven","ACO","0.1","0.4","0.032","OddEven+ACO(0.4, 0.032)","1000","0.148223632","0.002109375","48.303703703703704","0.001609375","53.029126213592235"
"blackscholes","OddEven","ACO","0.1","0.5","0.0005","OddEven+ACO(0.5, 0.0005)","1000","0.067929036","0.002109375","48.303703703703704","0.001609375","53.029126213592235"
"blackscholes","OddEven","ACO","0.1","0.5","0.002","OddEven+ACO(0.5, 0.002)","1000","0.054686693","0.002109375","48.303703703703704","0.001609375","53.029126213592235"
"blackscholes","OddEven","ACO","0.1","0.5","0.008","OddEven+ACO(0.5, 0.008)","1000","0.067276708","0.002109375","48.303703703703704","0.001609375","53.029126213592235"
"blackscholes","OddEven","ACO","0.1","0.5","0.032","OddEven+ACO(0.5, 0.032)","1000","0.107911341","0.002109375","48.303703703703704","0.001609375","53.029126213592235"
"blackscholes","OddEven","ACO","0.1","0.6","0.0005","OddEven+ACO(0.6, 0.0005)","1000","0.054669983","0.002109375","48.303703703703704","0.001609375","53.029126213592235"
"blackscholes","OddEven","ACO","0.1","0.6","0.002","OddEven+ACO(0.6, 0.002)","1000","0.139532585","0.002109375","48.303703703703704","0.001609375","53.029126213592235"
"blackscholes","OddEven","ACO","0.1","0.6","0.008","OddEven+ACO(0.6, 0.008)","1000","0.071726378","0.002109375","48.303703703703704","0.001609375","53.029126213592235"
"blackscholes","OddEven","ACO","0.1","0.6","0.032","OddEven+ACO(0.6, 0.032)","1000","0.079092003","0.002109375","48.303703703703704","0.001609375","53.029126213592235"
"blackscholes","OddEven","ACO","0.1","0.7","0.0005","OddEven+ACO(0.7, 0.0005)","1000","0.071191792","0.002109375","48.303703703703704","0.001609375","53.029126213592235"
"blackscholes","OddEven","ACO","0.1","0.7","0.002","OddEven+ACO(0.7, 0.002)","1000","0.057005599","0.002109375","48.303703703703704","0.001609375","53.029126213592235"
"blackscholes","OddEven","ACO","0.1","0.7","0.008","OddEven+ACO(0.7, 0.008)","1000","0.109405281","0.002109375","48.303703703703704","0.001609375","53.029126213592235"
"blackscholes","OddEven","ACO","0.1","0.7","0.032","OddEven+ACO(0.7, 0.032)","1000","0.064721186","0.002109375","48.303703703703704","0.001609375","53.029126213592235"
"bodytrack","XY","Random","0.1","0.5","0.05","XY+Random","1000","0.04780799","0.00178125","47.14035087719298","0.00178125","47.14035087719298"
"bodytrack","OddEven","BufferLevel","0.1","0.5","0.05","OddEven+BufferLevel","1000","0.069074353","0.0016875","47.138888888888886","0.0016875","47.138888888888886"
